Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max
190220006,2.1,,-,redo baseline,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-6.5072142287
190220007,2.1,,He,plasma,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,19703.1409519331
190220008,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,17951.3244469634
190220009,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,17964.6403890359
190220010,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,19800.41356056
190220011,1.8,,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,258.195633881
190220012,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.3322743595,0.2523885893,,19744.4885617416
190220013,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.3322743595,0.2523885893,,
190226004,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-99.1403304699
190226005,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-179.2068329568
190226006,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-194.0199978981
190226007,1.8,,He,plasma,XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17012.2179877302
190226008,1.8,,He,repeat,XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17823.1202754101
190226009,1.8,,He,higher laser power - interesting!!,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,18026.2198353626
190226010,1.8,,-,redo baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,8.0659772246
190226011,1.8,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-158.2304966844
190226012,1.8,,He,plasma again,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-22608.3876913759
190226013,1.8,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-160.938564389
190227004,1.8,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,9.8094129675
190227005,1.8,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-280.7963292173
190227006,1.8,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-304.9233525561
190227007,1.8,,He,plasma - channel 1s' amplitudes undersampled,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17485.636508405
190227008,1.8,,He,plasma - ruby_mon saturated,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-22724.7570772854
190227009,1.8,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,18564.3055462779
190227010,1.8,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-23863.4609649895
190227011,1.8,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-292.6935394522
190227012,1.8,,He,plasma - not the greatest signal. higher plasma power.,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-40260.4957339641
190227013,1.8,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-42487.316174527
190227014,1.8,,He,plasma - higher plasma power.,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-45314.2608812394
190227015,1.8,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-45621.8095472563
190227016,1.8,,V,"plasma - laser fired way too late, this is a vacuum shot",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-47348.5380917105
190227017,1.8,,D/He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-45458.672318464
190227018,1.8,,V,baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,12.0368475049
190227019,0.45,,D/He,plasma - trying to capture signal from giant density spike - missed it?,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-43222.0064050725
190227020,0.427,,D/He,"plasma - trying to capture signal from giant density spike - found it, lots of saturating",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-44248.5931187554
190227021,2,,D/He,plasma - trying to capture signal from giant density spike,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-43274.3163359674
190228006,2,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-100.4881517881
190228007,2,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-124.5497212431
190228008,2,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-21987.5385373993
190228009,2,,He,laser didn't fire (60%V 50%F),XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-41437.53500359
190228010,2,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-41440.9924457762
190228011,2,,He,laser fired late? looks like a vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,
190228012,2,,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-40863.6540443569
190228013,2,,He,plasma - lower puff pressure,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-43096.6805420856
190228014,2,,He,plasma - higher power - WOW!!,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,42845.8563436165
190228015,1.75,,He,laser not triggered,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,43095.5762275297
190228016,1.75,,He,plasma repeat,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,44218.7493615565
190228017,1.35,,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-54420.8922332052
190228018,1.35,,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,50817.3126683865
190228019,1.35,,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-51022.5140886848
190228020,1.35,,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,48142.5455028254
190228021,1.35,,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,46968.3015313683
190305006,1.35,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,416.9109707648
190305007,1.35,,-,baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-10.7663902227
190305008,1.8,,He,plasma - pre-PDC,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17805.5227811199
190305009,1.8,,He,plasma - post-PDC,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,21517.3022852877
190305010,1.8,,He,plasma - higher power,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,36908.021113576
190305011,1.8,,-He,plasma - higher power - but laser didn't fire,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,45478.0953250551
190305012,1.8,,He,"repeat - TS_TRIG at peak of i_inj_a, low point in bolometer",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,46803.5027030918
190305013,1.8127,,-He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer. - shot hung/scrapped",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,
190305014,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,45616.6822752168
190305015,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,46005.7495112284
190305016,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,44089.4522026468
190305017,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,44421.8805663466
190305018,1.8293,,-,baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-21.487670072
190305019,1.8293,,D/He,"deuterium, first shot, high/long puff",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-53774.8740205194
190305020,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-51559.1513522275
190305021,1.45,,D/He,repeat,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-51603.6362121727
190305022,1.45,,D/He,repeat,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-52602.4894709096
190305023,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-53692.6085452439
190306004,1.45,,V,vacuum - upped the oscillator voltage,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-88.7737406376
190306005,1.45,,He,plasma - good signal but poly4_4 saturated :(,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17361.1346936479
190306006,1.45,,He,repeat - good signal!?,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,17771.2220412601
190306007,1.75,,He,higher power - fired during decay,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,34420.5307495151
190306008,1.75,,-,baseline,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-11.7554912432
190306009,1.45,,-,baseline,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,12.4827613525
190306010,1.45,,He,repeat,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-39542.5919403493
190306011,1.45,,He,repeat - very good signal,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,36119.3246139862
190306012,1.45,,He,higher power,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,43923.6329467391
190306013,1.45,,He,raised puff,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,44371.0766316579
190306014,1.45,,He,higher power (),XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,49207.9291916899
190306015,1.45,,V,vacuum,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,252.5819219691
190306016,1.45,,He,"repeat of 14 - itor went negative, resulting in all sorts of weirdness.",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-56223.1113157529
190306017,1.45,,He,repeat - positive itor,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,49067.128104756
190306018,1.45,,He,higher power,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,52233.6394393124
190306019,1.45,,He,increased puff time. poly4_3 saturated high.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,51885.3807069625
190306020,1.45,,He,repeat,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,51376.6198512536
190306021,1.45,,He,higher power - laser fired late.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,52666.9149197508
190306022,1.45,,He,repeat - negative itor,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-64110.6746579871
190306023,1.45,,He,"longer pre-puff, good signal but saturates at points",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,52274.4806405735
190306024,1.45,,He,repeat - pretty good signal?,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,53840.0771527834
190306025,1.45,,He,repeat - very good signal!,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,56115.9928920725
190306026,1.45,,V,vacuum,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,284.0556543101
190306027,1.45,,He,repeat - ok signal,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-64530.3444253492
190306028,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,50663.4852473686
190306029,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,53692.069970985
190307004,1.45,,V,vacuum,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,199.5751830891
190307005,1.45,,-,vacuum - not digitized,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-84.5186488406
190307006,1.45,,-,baseline,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,5.0162653332
190307007,1.45,,He,plasma - 40% warmup - very good signal,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,16944.5970786412
190307008,1.45,,He,"higher power - not great signal, a lot of noise. why?",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,49113.6874240408
190307009,1.45,,D/He,D shot with a lot of gas. negative I_tor. a lot of noise.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-63074.1972717519
190307010,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-63944.2814932814
190307011,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-65652.4648224793
190307012,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-66532.2629904322
190307013,1.45,,D/He,D shot with less puffing. positive I_tor. still a lot of noise.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,71433.3186314072
190307014,1.45,,D/He,laser not triggered.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,73100.5100896354
190307015,1.45,,D/He,repeat of 13. pretty good signal.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,71733.4397133107
190307016,1.55,,D/He,repeat of 13. multiple saturations. noisy.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,73160.4776002127
190307017,1.55,,D/He,repeat of 13. multiple saturations. noisy.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,72087.2650576846
190307018,1.73,,D/He,negative itor. better signal.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-66957.5829972086
190307019,1.73,,D/He,lower puff,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,68389.6066325508
190307020,1.5,,D/He,higher power.,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,71661.3828838444
190307021,1.539,,D/He,"shot faulted, vacuum shot essentially",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,250.7894891853
190307022,1.539,,D/He,"positive itor, mediocre signal on p3.",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,73401.5807197404
190307023,1.539,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,74943.7452008797
190307024,1.2,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,70746.3685524754
190307025,1.2,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,71475.7108388662
190314006,1.2,,V,vacuum,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-90.2226137919
190314007,1.2,,He,plasma - 40% warmup,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-24292.7035175219
190314008,1.2,,He,plasma - higher power,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,45443.1125461154
190314009,1.2,,He,repeat,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,47071.8014537301
190314010,1.2,,He,shorter puff,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,57518.4705417607
190314011,1.2,,He,shorter puff,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-54491.4093626635
190314012,1.22,,He,higher power,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,59574.3916685114
190314013,1.22,,D/He,D1,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,70930.860163889
190314014,1.22,,D/He,D2 shorter puff,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,-61966.8192712447
190314015,1.22,,D/He,D3 lower puff pressure,XXGDA,1.25,1900,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3480032327,0.2969848481,0.2523885893,63859.4447581353
