Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time,POLY_3_T_e_fixed,POLY_3_T_e_fixed_hpd95low,POLY_3_T_e_fixed_hpd95high,POLY_3_T_e_fixed_Rhat,POLY_3_T_e_drift,POLY_3_T_e_drift_hpd95low,POLY_3_T_e_drift_hpd95high,POLY_3_T_e_drift_Rhat,POLY_3_v_d_drift,POLY_3_v_d_drift_hpd95low,POLY_3_v_d_drift_hpd95high,POLY_3_v_d_drift_Rhat,POLY_4_T_e_fixed,POLY_4_T_e_fixed_hpd95low,POLY_4_T_e_fixed_hpd95high,POLY_4_T_e_fixed_Rhat,POLY_4_T_e_drift,POLY_4_T_e_drift_hpd95low,POLY_4_T_e_drift_hpd95high,POLY_4_T_e_drift_Rhat,POLY_4_v_d_drift,POLY_4_v_d_drift_hpd95low,POLY_4_v_d_drift_hpd95high,POLY_4_v_d_drift_Rhat,POLY_5_T_e_fixed,POLY_5_T_e_fixed_hpd95low,POLY_5_T_e_fixed_hpd95high,POLY_5_T_e_fixed_Rhat,POLY_5_T_e_drift,POLY_5_T_e_drift_hpd95low,POLY_5_T_e_drift_hpd95high,POLY_5_T_e_drift_Rhat,POLY_5_v_d_drift,POLY_5_v_d_drift_hpd95low,POLY_5_v_d_drift_hpd95high,POLY_5_v_d_drift_Rhat
190227008,1.8,3.6377529930000003,He,plasma - ruby_mon saturated,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-22724.7570772854,0.00181096,3.6330452227,1.0658e-06,82.475643461,54.7134174398,99.9998823519,0.999984474,1.0115866289,1.0000016591,1.0345750556,0.9998141282999999,-499638.535109194,-499999.967001232,-498905.442683746,1.0007196108,1.0369988313,1.0000252381,1.1101556311,1.0007336436,1.1296868012999999,1.0000000065,1.5634557446000001,1.3837086089,-47830.9577082283,-499999.99963312794,486918.584806171,10.2259019496,78.6337177412,45.48531452939999,99.99733913540001,1.0018988796,78.3417107243,46.600394916499994,99.99264503139999,1.0003985631999999,-81651.332640921,-499777.847193985,422009.87189376703,0.9999057270999999
190227009,1.8,4.0654987629,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,18564.3055462779,0.00181124,4.0617699612000004,1.0784000000000001e-06,1.2588663203000001,1.0000027404,1.7123243214,0.9999137159,1.1892209848,1.0000029609999999,2.1927673955,1.5502582630000001,-298354.944543524,-499999.916314751,443461.417060379,5.7833233148000005,35.0589259808,10.5154284084,77.2005923322,1.0025051482,10.3776090346,1.5076486827000002,22.2358503521,1.0013457464,-301501.725629983,-464345.453366571,-175876.136817213,1.0009929403,42.3075419802,1.0406246606,92.8165572466,1.0001620448000001,43.5699600703,1.5837439194,93.7765185632,0.9999441429000001,921.7435264389,-496668.52489887,455283.205643793,0.9999227927
190227010,1.8,4.0652400284,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-23863.460964989503,0.0018113998999999999,4.061510634599999,1.0732e-06,81.5180507014,53.796817009799994,99.9986959801,1.0001943883,1.0109694824,1.0000010082,1.033060148,1.000157225,-499659.147795621,-499999.97215241,-498966.41774748603,1.0000305405,1.0370303501,1.0000064898,1.1098227298999999,1.0003106383,1.0682704777,1.0000000076,1.4475308944,1.509331142,-271430.827968804,-499999.99183891603,476082.261341328,13.0622000549,74.5380834611,37.4023563127,99.98155569010001,1.0004397154,74.8334082026,38.1825553042,99.9777537324,1.0026624776000002,-40801.9731997879,-499133.749331597,444920.466449339,1.0004010267
190227011,1.8,4.046474255027824,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-292.6935394522,0.0018106399802491067,4.0427019125522135,1.0840000000000001e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190227012,1.8,4.4056075834,He,plasma - not the greatest signal. higher plasma power.,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-40260.495733964104,0.0018111999,4.4026571784,1.0736e-06,1.3434189095,1.0001526975,1.9450469079,1.0001970690000002,1.0136410666,1.0000155005,1.0426212031,1.0002588615999999,-499579.02816296,-499999.37304154603,-498733.669939438,1.0001296385,75.2861828756,1.0003214814,98.8136086183,1.0776392683,1.0001473606,1.0000000457,1.0004308032,1.0000612384,-499974.626813554,-499999.987387769,-499923.82089052,1.0002049701,78.0893544225,44.220441992,99.9888995128,1.0000363849,78.0145219792,43.9536072986,99.99769270770001,1.0004395333,-44245.091622261396,-499196.081094222,438690.0668868271,0.9999065306
190227013,1.8,4.0648568747,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-42487.316174527004,0.00181128,4.0611266039,1.0824e-06,1.1130738570999998,1.0000331356,1.3110709945,1.0001260267,1.4858944440000001,1.0000062682,2.2394139844,1.0000775977,350084.59671907104,127989.96508670699,499977.419277651,1.0006983052,82.644498186,55.37460897850001,99.99639468129999,1.0001676556,1.0005824309,1.000000132,1.0017856875,1.0006030956,-499897.393045057,-499999.94975370896,-499690.895456964,1.0002981435,79.4435068962,47.6660845721,99.99864153760001,1.0007282898,79.5527847795,47.7188042549,99.98612977309999,1.0002618718,-91375.98768433619,-499888.999289172,418824.524824215,1.0004369183
190227014,1.8,4.0429576311,He,plasma - higher plasma power.,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-45314.2608812394,0.00181128,4.0391772402,1.0792e-06,1.1922780962000001,1.000022631,1.5281498565,1.0000488685,1.1593821278,1.0000003395000001,2.0140078585,1.5600487930000002,-292669.510569172,-499999.968801915,446349.14233889,6.6876675282,30.1626374714,1.0004090534999999,91.8778336307,1.0004954885,1.0010172212000001,1.0000001383,1.0029535779,0.999981956,-499817.962574701,-499999.919030154,-499447.735454456,0.9998291435,80.3097308697,49.575228262399996,99.9972527642,1.0019616334,80.0814853142,49.443118059300005,99.9994173841,1.0003873886,-87018.07403134981,-499458.960660961,427240.587267782,1.0017105624
190227015,1.8,4.314397604,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-45621.8095472563,0.00181156,4.3112384494,1.0612e-06,1.0738780599,1.0000132084,1.209561532,0.9998804365,1.3766568612999999,1.0000766869,1.9910312847999998,1.0006354266,359978.571207537,159321.60605893,499822.02628399,1.0003793494,1.0542249944,1.0000184758,1.1668947193,1.0000220529000001,1.331633536,1.0000351928,1.8906451228999999,1.0000797349,395962.715368143,238307.378496617,499949.23852251,1.0000198468000001,75.4674487058,40.0078106689,99.99836292360001,1.0004268775,74.8767971763,38.809446656700004,99.98453944469999,1.0000119246999999,-60376.7807904676,-499765.394226458,432570.37784800795,0.9998482526000001
190227016,1.8,4.3913363678,V,"plasma - laser fired way too late, this is a vacuum shot",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-47348.5380917105,0.00191416,4.3883533006,1.064e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190227017,1.8,4.2567296096,D/He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-45458.672318464014,0.00181148,4.2534384721,1.0814e-06,1.1862233681,1.0000602133,1.5162864283000002,0.9999337326000001,1.5798293406000001,1.0000105083,2.511984874,1.0001516168,321270.472635455,76711.2639226559,499990.292754989,0.9999600137000001,1.583114895,1.0000130902,1.6862424252000001,1.0011177675,1.1698441736,1.0000000979,2.0277358188999997,1.0845329683,-287784.663528426,-499999.999484095,451793.133234217,7.8334513459,85.4403527659,60.54118969090001,99.9952922949,1.0001906664,85.0112178895,60.988269698500005,99.99926571040001,0.9999930722,-167651.233998137,-499934.053962353,353048.155352119,1.0009009954
190227018,1.8,,V,baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,12.0368475049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190227019,0.45,4.1349884482,D/He,plasma - trying to capture signal from giant density spike - missed it?,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-43222.0064050725,0.00046952,4.1314186854,1.0792e-06,77.38275559680001,39.00654937,99.9955048641,1.0000245717,77.43234469069999,40.0278105247,99.99405149180001,1.0001146974,-187717.883525572,-499948.693601419,337005.499503758,1.00011389,1.0086308656,1.0000016325,1.0265305084,0.9998541318,1.1198421258,1.0000317940999999,1.3336156043,1.0005517033,443521.16275447,352802.07271052204,499999.825071235,1.006454577,1.400847179,1.0000524764,2.1495419496,1.0004916487,1.000002569,1.0000000001,1.0000075746,0.999862611,499998.527341705,499995.58098449704,500000.0,1.0002468148
190227020,0.4270000000000001,4.1237450443,D/He,"plasma - trying to capture signal from giant density spike - found it, lots of saturating",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-44248.5931187554,0.00044668,4.1201495491000015,1.096e-06,90.8199694855,74.7647131057,99.99759428,0.9999102924,1.0072004812,1.0000023923,1.0209304237999999,1.0004212099,-499770.5993308021,-499999.988872379,-499301.32846199203,1.0001558139,48.9393114828,1.0095762551,95.0864889965,0.9998606175,48.4661185989,1.0067482431,94.1811267263,0.9999429877,1450.8711062094,-499560.56233388104,446027.39434979,0.9997659149,1.0479100487000002,1.000000928,1.1532660787,0.9999720792,1.0000009368,1.0000000001,1.0000028217,0.9998552381999999,499999.541131536,499998.60217246396,500000.0,0.9998323924
190227021,2.0,4.1856428832,D/He,plasma - trying to capture signal from giant density spike,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-43274.3163359674,0.0020101599,4.1821890517,1.0906e-06,1.2320128601,1.0000206326,1.6340441556,0.9999808676,1.6755549862,1.0005201028,2.7986720131,1.0010568651,310407.885957369,53637.640979180804,499730.67493968795,1.0028000478,83.4706880357,56.383720293100005,99.999474924,1.0003351361,1.0001357104000002,1.0000000807,1.0004133659,1.0002976809,-499975.807014464,-499999.995248117,-499927.54448988,1.0003442777,71.2177156369,29.1547058177,99.99931934450001,1.0001237703,68.714329964,18.3724696496,99.97468723829999,1.0100117697,-30554.1605691283,-499600.93226331705,440044.722522302,1.0013408192
190228006,2.0,4.672152424018316,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-100.4881517881,0.0020104399882256985,4.66981205193957,1.0418e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228007,2.0,,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-124.5497212431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228008,2.0,4.5682850722,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-21987.538537399298,0.00201024,4.5657069821,1.0568e-06,1.4848909246000002,1.0000274297,2.2567145591999997,1.0001831949,1.0202745404,1.0000061709999999,1.0613583616,1.0001078242,-499389.8851650061,-499999.665638471,-498176.54870696,0.9999375345,1.0700804826,1.000009062,1.2143711794,0.9998428036,1.0000475083,1.0000000154000002,1.0001389499,0.9999921316,-499991.57114341296,-499999.98989148,-499974.227086715,1.0002178064,21.3250662035,1.0000158448999998,91.8306410225,1.0396650259,34.2541367788,1.0000000003,94.9045166584,2.5854830794,225986.08100575305,-433557.31085033104,500000.0,1.8209001090999999
190228009,2.0,4.5682850722,-He,laser didn't fire (60%V 50%F),XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-41437.53500359,0.00191412,4.5657069821,1.0568e-06,1.4532861684,1.0000615201,2.1935852058000003,1.0001919076999999,1.0202673765999999,1.0000261647,1.0622940924,0.999901976,-499393.72251577396,-499999.360992701,-498228.247995765,1.0004852632999999,1.0705130161,1.0000126955,1.2092621977,0.9998892551999999,1.0000470672,1.0000000163,1.0001399701,1.0000911227,-499991.562943368,-499999.99736900104,-499974.2605649021,1.0003272829,36.829655373899996,1.0000180003,95.08253220649999,1.0915488937,51.29928618,1.0000000006999998,96.4952676216,1.9978119828,88405.9233984057,-447539.004723963,500000.0,1.4980310962999999
190228010,2.0,4.7028204981,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-41440.9924457762,0.0020095201,4.7005503151,1.063e-06,1.1228796149,1.0000050587,1.3424177044,1.0004113548,1.5012520437,1.0000585838,2.2797318578,1.000285542,341815.66970305,117064.30604627401,499953.04611288203,1.000687474,1.0261363047,1.0000003758,1.0782840027,1.0005632761,1.2279283232,1.0000067448999999,1.6002171819,0.9999144423999999,416910.2705906029,293189.297462205,499998.129931532,1.0000379872,89.3363598946,70.156766318,99.9976449519,1.001471945,89.0054882695,68.94757391649999,99.99975170969999,1.0000159217,-231540.00600429892,-499981.112021234,267396.208580144,1.0002309248999999
190228011,2.0,,-He,laser fired late? looks like a vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228012,2.0,4.5677237936588835,He,plasma,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-40863.6540443569,0.0020101999398320913,4.565144418983163,1.078e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228013,2.0,4.1877226547284545,He,plasma - lower puff pressure,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-43096.6805420856,0.0020096399821341038,4.184273583124357,1.0812000000000001e-06,1.2645586976181675,1.000072217995449,1.7083250900298788,1.0000569924261558,1.1906726402533492,1.000002290824179,2.2231215856880966,1.544336233849686,-294946.41848092905,-499999.9875247978,450662.681274333,5.8714487795744565,17.65551459969386,6.395532402892443,33.10065324474905,1.0005375802337435,16.032183501624814,1.8875863520737908,38.669145124520135,1.0032346599388005,-50232.242346929495,-312219.87656545604,383531.3101797247,1.0037440208452764,91.07440715209488,75.3368850658047,99.99909234614941,1.0003316658246653,90.63167550668707,74.04852982746509,99.99810466423635,0.9999146566832566,-284849.6650051259,-499994.04621288454,145884.24164911173,0.999925676975162
190228014,2.0,4.266853548882697,He,plasma - higher power - WOW!!,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,42845.8563436165,0.002010120078921318,4.263585581724179,1.0842e-06,1.2218230155112355,1.000102304171108,1.606263097148008,1.0001692868194825,1.0080559329696028,1.0000015194013343,1.0241643034954298,1.0001167975690075,-499741.6309481121,-499999.9961087632,-499219.602906692,1.0000895448178602,8.453311695937991,6.457197851277523,10.6528070293421,0.9999096310803908,6.775385301359662,3.6441422319367054,9.962137156830316,1.0018698977727158,-70592.83571954128,-159248.81933736618,27634.313360501485,1.0017700944032883,6.790317202847494,3.269811980011,10.452623567430802,1.0000141063205108,6.5434005204493335,2.9565109446399744,10.521082061264114,1.001714369952125,-97941.25267741516,-498353.6900343385,262581.37236739515,1.0006241849771722
190228015,1.75,4.2668535488999995,-He,laser not triggered,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,43095.5762275297,0.00191416,4.2635855817,1.0842e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228016,1.75,4.190989203075568,He,plasma repeat,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,44218.7493615565,0.0017614399548619983,4.187547607520283,1.0898000000000001e-06,1.2662700416549528,1.0001364970438944,1.7310511888613682,1.0001463131161652,1.0066340576075343,1.0000068526155537,1.0197623265643556,0.9999552550363556,-499790.7911886562,-499999.931266783,-499378.0915722603,0.9999940107299607,,,,,,,,,,,,,6.09377725503886,2.2883625150101428,10.390590457385363,1.0010880793790031,6.065392607113359,1.657337509497012,10.305746679138462,0.9999521492177836,-77678.84170307116,-451815.7389483597,240887.0408657833,1.0008121426408414
190228017,1.35,4.259979974130132,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-54420.892233205195,0.0013643199345096946,4.256696275632319,1.074e-06,1.1654615281359575,1.000019031140638,1.4422723759488567,0.9998410317062478,1.5856111317303645,1.0002110824977641,2.484769948056089,1.0004205438684883,334512.2906492781,103017.8123423674,499957.9296478885,1.000241947508518,,,,,,,,,,,,,88.16931050363497,67.82193780413422,99.99873986362421,1.0004364974740927,87.85898479540646,67.23685176719124,99.99663191561287,1.0001311075337371,-208528.03884094747,-499896.587620037,315933.64540193236,1.001515831567001
190228018,1.35,4.397068212317533,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,50817.312668386505,0.0013640399556607008,4.394098263457429,1.0828e-06,1.3649274272849292,1.00089070986721,1.9938498510932088,1.0000496240707326,1.0133062460668123,1.0000014741947223,1.0409830285458341,1.0000099980583934,-499585.271662723,-499999.9065228825,-498724.82627142157,1.0001185076312484,39.373897839406965,1.4973854690261912,90.99159195465653,0.9999696007194036,41.64080217386222,2.7315363339053125,93.40567259828144,0.9997756928460504,62301.322549230215,-406908.50139163225,499203.6506700247,0.9997756998836564,85.8402775520092,62.40368742954972,99.99725526902245,1.0003105362514526,85.77686802830837,62.13784536269646,99.9999936897267,1.0008198579818166,-172427.0090548416,-499941.7185377658,361421.2135919572,0.9999397088072038
190228019,1.35,4.087802704294373,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-51022.5140886848,0.0013637200463563206,4.0841249489704845,1.0976e-06,85.68778734152302,61.923731422944115,99.99989210755226,1.0013885190177605,1.0138536603288066,1.00000343724143,1.0424096645505805,0.9997611525410246,-499581.08021691366,-499999.9254572225,-498721.23999851313,0.9997853127769508,32.16815194360838,11.538022126404641,65.05047929413992,1.0008488548045942,12.519427496806777,1.643092226677849,30.95942609489648,1.001719596037735,-182707.1230880834,-301809.02441645897,-27819.384455952557,1.0027372479533434,85.75637016399975,61.43062918872075,99.9973612497728,1.000450699021168,85.23889079786933,60.42651088890395,99.99946239126592,1.0004511072273194,-165259.24501875715,-499899.2187267383,359863.65314331907,1.0005563249321852
190228020,1.35,4.297222789778149,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,48142.5455028254,0.0014690000098198652,4.2940243277679535,1.0912e-06,52.736924146540325,5.963965499063946,99.42076654695938,1.0005611210737375,52.71931486984553,6.806254214863567,99.956204202829,1.0008090499261335,-15858.436477260231,-499603.0821763546,446396.014743509,0.9997680811431708,53.08516031343454,7.065293374927154,99.98571342863241,0.999919278526684,22.807646947210642,1.000029517739035,89.03226559796249,1.0032480719448635,-295560.2309276279,-499998.75294438296,359352.821018124,1.0026402888701669,52.82823407550435,6.751859412208035,99.87220138656464,1.0001974625310244,13.606507302972615,1.000000004633722,83.05245438671831,1.9491582436243875,373944.9715911429,-308200.4925422822,499999.99330209,2.028479401498125
190228021,1.35,4.0255922192721645,D/He,,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,46968.3015313683,0.001363839954137802,4.0217720847230725,1.1018e-06,1.1037591682435264,1.000010949149919,1.290299714086358,1.0001321636670641,1.0031940631161398,1.0000001296782566,1.009728310328162,1.0001294435386134,-499897.4358418782,-499999.9999637378,-499690.929484604,1.0001004705649563,1.031553782779098,1.0000011416889432,1.0938389597875076,1.0022993167741294,1.242359609655841,1.0002445771582904,1.6486768317645986,1.0007226217531962,410128.8203800719,274318.80008878664,499979.5229346382,1.0001877775307848,1.2534813462177996,1.0000443607102905,1.8741501153881703,0.9999982192708488,1.0000028020766365,1.0000000007285683,1.000008544438297,0.9998783573866524,499998.4687913457,499995.3399605072,500000.0,1.00017279458163
190305006,1.35,4.6788348857,V,vacuum,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,416.9109707648,0.00136344,4.6765098076,1.0482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190305007,1.35,,-,baseline,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-10.7663902227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190305008,1.8,4.2739650356,He,plasma - pre-PDC,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,17805.5227811199,0.00181092,4.2707133443,1.0596e-06,6.5315907914,5.423753297,7.7065371326,1.0002463646,3.4017814400999997,1.0271358337999998,5.2612638622,1.0014744971,-228596.235831748,-357187.137566331,-115912.59468028301,1.0013174573999999,8.3142491379,7.9660287436,8.7042692785,1.0001258409,5.1533012995,4.8004127269,5.4745796262,0.9998122325,-262740.422503377,-274167.19005707896,-252296.079819624,1.0000774639,7.0526212213,6.8023659218,7.3064164162,0.9999350334999999,6.3323589637,6.048380981799999,6.622975105499999,0.9999305573,-66521.87666411219,-76845.2820676076,-56537.303308337694,0.9999198995
190305009,1.8,4.1988366914999995,He,plasma - post-PDC,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,21517.3022852877,0.00181068,4.1954130562000005,1.0572e-06,9.2269648136,8.6099998286,9.8500747942,1.0003164435,4.9171233468,4.151862453,5.6687843713,1.001155483,-340058.77548385103,-358522.104042731,-321822.817684189,1.0005209628,7.1374168327,6.8913775502,7.374941097000001,1.0005710631,5.1427597574,4.9003796289,5.4147605469,0.9998796648999999,-208571.142497435,-218203.204389847,-199489.771252443,0.9998743603,4.4696655502,4.3777627729000015,4.5628419202999995,1.0001357039,5.2975624166,5.1502119824,5.4420519809000005,1.0000849105,48350.702156864405,41708.2168838474,55036.1862266447,1.0000320754
190305010,1.8,4.3394178449,He,plasma - higher power,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,36908.021113576004,0.00181052,4.3363159534,1.064e-06,7.7960398536,7.387149172000001,8.2013826471,1.0003671994,7.8632128811,7.424359602999999,8.2750343771,0.9998663219,-94611.8751043226,-134740.77890788,-55774.3917497881,1.0001016022,8.4904159514,8.188260525,8.778528486,0.9998927056,8.4915270324,8.201949689800001,8.7929410562,0.9999997725,1767.0400724643,-23599.4437945256,28052.570667943106,1.0004588888,5.9051453149,5.750606594600001,6.070296375800001,1.000087322,5.9656213977,5.780416795599999,6.1646490975,0.999802524,4230.1279845438,-2873.673460193201,11432.507889478899,0.9998646818000001
190305011,1.8,,-He,plasma - higher power - but laser didn't fire,XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,45478.095325055096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190305012,1.8,4.2732232615,He,"repeat - TS_TRIG at peak of i_inj_a, low point in bolometer",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,46803.5027030918,0.00181036,4.2699698725,1.0818000000000002e-06,8.066942018999999,7.582518444,8.5544886049,0.999949858,8.158330769500001,7.655800760499999,8.658400026,0.9997851013,-150589.40170845,-190494.56842161398,-107875.967904209,1.0000048068,6.7190752257,6.504548089400001,6.918466080700001,1.0000593834,5.3208813689,5.0833643807,5.5431203364999995,1.0003230198,-164164.082844477,-173775.706795177,-154154.76078224598,1.0001671834,7.680712425,7.487160716,7.8849432739,1.0000860878,6.561104273300001,6.3302498247,6.7852727698000015,0.9999440437,-98197.45223452961,-105905.318466032,-90017.95494811,0.9999226116
190305013,1.8127,,-He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer. - shot hung/scrapped",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190305014,1.8127,4.2654280354,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850,2350,2050,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,45616.682275216794,0.00182296,4.2621568057,1.08e-06,7.883971597,6.9920953197000015,8.7437080716,0.9998482287999999,3.0709197093,1.0860014414,4.724910924,1.0009310815999999,-268367.746487695,-366571.901779467,-187213.15736823398,1.0011591721,5.5087030051,5.0412796738,5.9745093279,1.0001614238,5.478955667,5.0213263381,5.909326407000001,1.0000203433,-144307.192237275,-198558.32290736,-86628.54399033991,1.0002981509,6.2638140612,5.9771105427,6.5650579601,1.000008521,6.0461388138,5.7145687796,6.369477600700001,0.9997561262000001,-18195.6056114548,-30842.640416320897,-5517.6873560564,0.999922326
